AFFX-r2-Ec-bioD-5_at,37145_at,37965_at,200821_at,200871_s_at,200946_x_at,201173_x_at,201202_at,201389_at,201522_x_at,201609_x_at,202459_s_at,202533_s_at,202635_s_at,202647_s_at,202764_at,203349_s_at,203427_at,203575_at,203625_x_at,203732_at,203781_at,204181_s_at,204433_s_at,204504_s_at,204597_x_at,204699_s_at,204738_s_at,204824_at,205096_at,205127_at,205144_at,205265_s_at,205294_at,205413_at,205457_at,205663_at,205801_s_at,205889_s_at,205981_s_at,206117_at,206287_s_at,206324_s_at,206351_s_at,206522_at,206567_s_at,206617_s_at,206799_at,206817_x_at,206963_s_at,207392_x_at,207473_at,207502_at,207648_at,207775_at,207787_at,207792_at,207897_at,208160_at,208216_at,208240_s_at,208260_at,208288_at,208612_at,208793_x_at,209029_at,209197_at,209393_s_at,209499_x_at,209544_at,210341_at,210626_at,210773_s_at,211124_s_at,211306_s_at,211341_at,211372_s_at,211647_x_at,211685_s_at,211855_s_at,212004_at,212048_s_at,212115_at,212323_s_at,212357_at,212415_at,212420_at,212492_s_at,212527_at,212601_at,212685_s_at,212818_s_at,213108_at,213384_x_at,213485_s_at,213611_at,214221_at,214655_at,214757_at,214796_at,214874_at,215080_s_at,215101_s_at,215157_x_at,215200_x_at,215456_at,215494_at,215687_x_at,215808_at,215833_s_at,216126_at,216320_x_at,216437_at,216727_at,216779_at,216787_at,216866_s_at,216933_x_at,217021_at,217306_at,217393_x_at,217434_at,217512_at,217645_at,217782_s_at,217895_at,217918_at,218379_at,218395_at,218603_at,218652_s_at,218677_at,219424_at,219536_s_at,219620_x_at,219792_at,220380_at,220525_s_at,221071_at,221130_s_at,221186_at,221306_at,221391_at,221525_at,221892_at,221913_at,222086_s_at,222165_x_at,222204_s_at,222294_s_at
11.35710659,3.20588511,8.31118066,9.371737446,12.22081059,9.03731907,9.559658145,8.594559746,8.45370276,11.3842927,9.044801186,10.76620588,5.035896589,10.47723208,7.879240148,6.748984437,8.233667606,9.270865283,8.181798281,7.286040193,8.769133676,10.81617568,7.851661603,5.767983128,7.634193917,8.505581339,7.725045813,7.535920751,7.029552272,6.430842236,6.539116926,6.010341236,5.9176943,7.012199908,3.222921999,8.324360591,6.143485258,5.862471229,4.822541515,8.676098121,5.101654278,6.216683785,6.091139147,7.493631324,3.307733062,8.74912862,5.649402775,4.522551716,7.043978738,4.522771394,4.98015329,5.909744308,0.159338551,8.037228455,1.978404329,5.334303681,4.424700428,5.935957062,0.000120678,6.488892536,6.317564564,7.88960739,3.923272808,12.19140781,6.789285839,9.590306343,6.741547883,9.488320182,8.955905589,5.475039474,1.294106065,4.138396734,6.016190972,4.539220861,2.139731422,2.995925853,7.045628625,5.791433816,5.901255499,7.033147652,7.216076486,9.250163381,10.8918976,6.615230887,7.420145505,6.476519405,8.158064315,6.615539891,10.17740708,7.60315155,10.42587677,8.500766208,4.847691303,6.357184246,8.33621643,6.314868696,6.54874486,3.46080808,4.901402739,4.624691658,4.533295465,4.220972214,4.303590811,12.64786312,8.649072909,6.494055532,4.559663115,4.88371367,5.476090008,6.441621249,8.017693686,9.724271678,6.03002923,3.936948821,3.063725542,6.412146397,4.675573204,3.450717708,3.478014003,3.242114666,7.51195027,4.087004501,4.669809147,7.656782364,8.103864771,8.61643857,10.64483869,9.361610468,8.151361628,9.189901138,8.916372141,11.18827975,4.032673927,5.848064531,8.753831811,6.418996093,5.70516512,10.24031433,4.82700601,1.653537014,5.483283736,6.23516603,5.586548593,2.828176606,7.487405954,6.968378801,3.652796225,8.167759334,8.318881696,8.620747678
11.36820087,5.38049743,7.746957642,10.03731358,12.5020287,10.19812577,10.09631984,9.685130717,8.681670628,9.862699341,9.214586262,10.31681325,3.975400907,9.858911917,7.662839246,7.051828854,8.05951752,8.342314727,7.542954462,6.334700555,7.820517254,10.63390341,9.114416481,7.220000977,7.614739287,7.308211594,6.677860557,7.172367499,6.18876092,6.494404409,6.415709661,5.775806467,5.990569183,8.176965977,4.625965949,6.496246619,6.011468803,6.563324421,4.976244476,9.893407719,5.234849996,5.599204707,7.711928476,5.116693285,3.530033276,8.815918003,5.630437508,3.665142597,6.617507137,4.757929981,7.310421924,5.825666076,0,7.756062553,2.52401602,5.267389723,3.84642311,5.745113606,0,5.281427488,6.579438137,8.296631768,2.865600159,10.84611717,6.409365477,9.382338701,7.469804595,8.410904971,8.663184485,4.494831589,2.586795962,4.895026272,6.326078883,5.085942968,2.994639458,3.988820998,4.294039878,4.997938179,8.303922271,6.68584206,8.361141079,10.09671515,10.380829,8.097463317,7.320547858,7.100588757,8.09434165,6.938203444,8.783302764,8.319360519,9.963164859,8.813479797,4.871883066,6.949196397,8.255783957,6.153491232,6.773060062,2.84768028,4.522357116,4.266531705,4.995733238,3.921188751,4.258549075,12.03331631,10.08312027,6.362624179,4.780551578,5.437950104,5.509138416,5.911173844,7.676380255,8.073600685,5.671904746,3.664915129,0,6.178180801,4.439157677,2.65364019,4.626614352,3.083609948,6.732594828,3.739146022,5.476990783,7.448611921,8.033323882,8.257368984,10.52139433,9.288467,7.148893442,9.909354597,9.134351873,8.043579641,4.483686816,5.384985735,8.767025733,6.20346547,5.366871208,9.601455106,6.207233027,0.778500451,3.778671174,6.051837552,5.754596262,3.450610826,7.851186843,6.58491441,3.443507198,8.014678881,8.055645775,10.24158996
11.34290248,6.969369252,7.699468346,9.196186531,12.24265907,9.595667757,10.10365499,9.612192133,8.599399627,11.18976897,9.31473957,10.87318262,6.418535735,10.56434006,7.291069373,6.522696079,7.185589077,8.783836399,8.444228083,7.687508661,8.196233261,10.01779667,8.001717813,6.305726161,7.328630053,7.311484951,7.834490012,7.617687847,7.293407272,6.027561035,6.258728078,5.698460204,6.037768763,7.43131373,4.272829439,7.017498834,6.033002246,5.56169883,5.236465831,7.216474267,4.825882279,7.446620167,6.513542856,5.951890811,3.922235914,8.496702012,3.927659461,3.757439349,7.661485967,4.722755627,6.262761996,5.733603808,0.474890781,7.993017619,2.445578401,4.683393288,3.898121266,5.578510066,0,5.364505899,6.275089016,7.671781643,5.345843422,11.69635034,7.523365924,8.956524267,7.328459517,8.944214242,9.627480991,4.378601789,2.343956369,3.517502475,5.036837374,4.622198279,3.517792199,3.289987872,4.657880053,5.546616695,6.294753066,6.830584924,7.323640279,9.792777282,10.1308408,7.98208091,7.48318698,7.32765144,7.736997153,6.815139891,8.349449321,6.843205021,10.18766137,8.01619543,5.377043906,6.710393192,8.430991893,7.374978594,6.919125522,4.232376794,5.088671653,4.387217768,3.432269955,4.477094434,3.894012539,12.5684882,9.774152859,6.423937792,3.538960233,5.444826062,5.651731966,6.335431446,7.445403928,7.733096693,5.691950052,3.81433508,1.126959645,6.471702849,2.501711735,4.01736966,3.213333282,3.618649789,6.925156809,4.811815222,4.823968397,6.992881703,7.784948867,9.087820819,10.63829109,9.03272351,7.885556062,9.929906366,8.720097159,11.43095427,4.949292129,5.804347893,8.472796423,6.378686747,5.522388505,9.622628416,4.980057299,3.14007513,4.03329084,5.329676165,5.651818054,3.552733643,7.93992589,6.1013118,3.930690035,8.224879569,7.119356177,9.084853554
11.59933639,2.554394842,7.700051248,10.07771032,12.38904511,10.03896013,10.40784133,8.837312556,8.820054477,11.68504659,8.711945678,8.931756915,5.024598935,10.11596699,7.256614426,6.525591278,9.040897909,8.595906408,7.948460682,7.512195276,8.377297306,10.30444259,8.776811341,6.906722271,8.023432795,6.718416428,7.183446814,7.625993702,5.974524724,6.278105587,6.835545166,5.652561066,6.610081387,6.815652275,4.72946576,6.964929956,6.010027866,6.18660752,5.426298305,7.976713039,5.118721019,6.699176807,7.336078039,5.530648229,3.648223823,8.778537141,5.648799042,3.784975033,7.548529102,5.146243826,9.515617058,5.661561499,0.861466313,8.468917236,3.363557987,5.051254628,4.725643011,5.27761659,0.000577128,7.754279572,6.316739501,8.069632359,5.175380883,10.76478867,7.490538042,8.902311797,7.258302203,8.981159103,8.976990783,4.193353853,1.271533247,4.845485033,5.905273872,4.149625196,4.412517346,5.832512839,3.820127893,5.715487075,8.59869645,7.856276116,7.559216463,9.536466761,10.98459647,8.130302848,7.861601841,6.390894636,7.485515383,6.949511588,7.03534898,7.909995059,10.15922803,8.545381537,4.066640324,6.620771134,8.695054253,6.670217178,6.914026283,2.390659432,5.062216714,4.658188628,5.368862617,3.53241671,3.439365158,12.12534243,10.12558137,6.120795663,4.273165244,5.103749397,5.852832841,6.401355703,8.056036128,7.467630002,6.211555439,3.264748091,3.101853424,6.015270079,5.163873044,3.319804328,4.189832464,3.610322096,6.743730376,4.903568575,5.199118715,7.915293819,8.476162934,8.430736881,10.91963058,8.737047871,7.837924325,10.15542543,10.277578,10.78221196,4.915143207,5.707245921,5.930950179,6.505035028,5.71425651,9.905824712,6.333205452,1.728429935,4.476951913,5.537205974,5.903342014,4.235497313,7.737227059,6.827488793,3.600804955,7.875915187,8.982394703,7.793440743
11.50490338,5.633657885,7.861322682,9.871458657,12.37545219,10.25554794,9.887634931,9.475074747,8.761454828,10.97325968,8.85124932,9.643648787,5.241676232,10.00315245,7.030667136,6.382131157,8.970632242,8.2408581,7.740866862,8.324927584,8.322834003,10.51304655,8.685351516,6.468017923,7.990966202,6.679057785,6.645827007,7.344801872,6.441050168,6.511874388,5.794538035,6.340134952,6.247074933,7.409280608,3.496871349,4.321156046,5.775042638,8.34862194,5.159750266,7.406910765,5.679466024,6.437472452,7.031295937,5.820993281,3.801707066,8.543925009,5.836126118,4.597203387,7.509204938,4.959116344,6.21175594,5.371541439,0,8.398799261,2.003228023,5.0184962,4.144894764,5.699296207,0.005760922,6.390220557,6.312735956,7.800188081,5.685415997,11.11519975,6.656952504,8.886681218,7.54067827,8.323545711,9.117456097,4.842083782,3.54799265,3.752652266,5.752577341,4.609128492,1.136480159,4.232768188,4.628248671,5.725762966,8.026761336,6.667438019,7.28090993,9.464290474,10.38085064,8.23369157,8.13024621,8.172842505,7.809684538,7.286474593,7.861074496,8.020179917,10.14689956,8.522671758,5.100410042,7.014098603,8.529707744,6.670429649,7.391509975,2.936656782,4.215033976,4.262327913,4.868306487,4.116231661,3.444967818,12.21984311,10.17080137,6.284578908,4.812570102,5.474361408,5.637743544,6.013471193,8.022600845,7.427069755,6.079834615,3.59567074,0.650033837,6.084838145,2.16647444,4.861538569,4.018749884,3.129985232,6.874219084,3.733668879,4.850364389,7.168551784,7.552684466,8.240939171,10.54380518,9.224951899,7.699454465,10.19549525,9.032602304,10.77025919,5.376582116,5.630318096,8.063109211,6.367463678,5.773503215,9.564827797,5.644790753,1.346219402,5.062544854,6.234867236,5.837923064,3.026178593,7.600537379,6.695200447,4.848122135,8.47540514,8.566948308,8.774572945
11.48063876,3.730759496,7.452233002,9.286687125,12.08289083,9.510823496,9.864074688,9.096586031,8.668346088,11.73644844,8.451000875,8.89624157,5.570675434,9.885159457,6.558442143,6.548701711,10.42228557,7.787608768,8.119880076,7.661172395,8.288372406,9.597328179,8.402999237,5.963226718,7.760946104,5.987693772,7.225429188,7.608868368,5.969217274,6.364700238,6.338732818,5.965424143,6.659867489,7.675667759,4.061205918,7.605612855,6.034178291,7.293241719,4.393876065,7.386914386,6.69161791,7.211966144,7.274010006,5.551306827,2.980484183,8.723299159,4.002927502,3.397327917,7.586126707,4.485407505,6.458037433,5.315808929,0,7.797045412,2.098975318,4.699340632,3.341007969,5.652064811,0,5.334271497,6.051576571,7.637103023,4.993334704,11.40163687,7.308921452,9.017846766,7.210310929,8.758056612,9.285663452,3.761572507,1.233470894,3.961447379,5.490781898,5.24790853,3.601969818,3.307527616,3.452972268,5.462062137,8.107347867,6.856811441,7.187361972,9.523559996,9.624956254,8.278402994,8.137447167,8.468074146,8.352105238,7.311176118,7.598640628,7.987264012,9.869379466,8.751979145,3.981898307,6.971704483,8.746571423,9.476033286,7.572033193,2.21363968,3.902951474,4.562736978,5.413495923,3.244801834,3.657502817,12.1166786,10.13775966,6.079838881,4.248443754,4.982665082,5.780493837,6.302622475,8.056242105,9.328318136,6.078052578,3.015993464,0,6.135165448,1.704075164,2.654524905,3.642170137,3.522507776,6.977943868,4.078737909,4.987307221,7.312338439,7.50594649,8.618165227,10.55478069,8.871923714,7.97093416,10.00313839,9.554389316,10.280272,5.381702136,5.644072578,8.836713148,5.908515117,5.141919112,9.650527632,5.739143321,1.215181565,4.018278085,5.888331687,5.513894947,2.426396269,8.217744488,6.776840943,4.199012676,8.369113095,8.053589259,9.970738639
11.52250307,4.781821302,8.226527796,9.896576112,12.74926608,10.70603836,9.446372038,8.804473096,9.166665239,10.96169567,9.238199308,8.457680469,5.467263175,9.851278996,7.759315651,6.482369133,9.103175011,6.935636538,7.938762141,7.684874829,8.324338087,10.32509179,8.17446135,7.183734618,7.502036164,7.620908928,7.38158621,7.835412524,6.003303143,6.536896817,6.610146368,5.632599765,5.876381879,6.952450058,4.747204768,5.236040988,5.938095208,7.640179851,5.594052837,7.623471845,5.407454729,6.385215307,6.418926965,5.665466678,3.966531984,8.448632568,5.950400757,3.81924921,7.838932864,5.29564222,5.894684399,5.805006055,3.002997689,8.523350241,2.978962544,4.906789603,4.184066017,5.930649827,0,6.911847346,6.580545005,7.933029637,5.501668429,10.58516912,7.056507664,8.503010763,7.26185986,8.688816784,9.061465704,5.180601417,0,3.061375297,6.217387775,4.048785463,2.343055278,2.58163325,5.750702967,5.59865998,6.688138387,6.60280871,7.148679943,9.453204775,9.40256231,7.544779014,8.281837321,7.058965822,7.420145505,7.096641371,7.923036243,7.777597247,10.38689715,8.342105789,3.959538341,6.821557163,8.397520623,6.395758609,6.470304206,3.35828513,5.724852148,3.196352095,4.753369202,4.469397617,5.043598232,11.89441233,9.601380818,6.316419119,4.06085154,4.53743275,5.999551342,6.31070184,7.973703106,6.957299419,6.00527871,4.827412574,0,6.246440392,2.236936456,3.762784641,4.666518016,3.254869133,6.938003436,4.688779026,4.894832311,6.410497144,8.249805591,7.807168132,10.56204204,8.704930739,8.036102163,10.1050966,9.204573589,9.25874268,4.433326713,6.048325566,8.685214835,5.951960729,5.377651299,9.418927808,5.854611604,3.637563879,5.282606602,5.912884547,5.892531888,3.967887931,7.86284809,6.159520205,4.274216926,8.519604804,6.950981571,8.460328925
11.08821847,7.940025764,7.62881733,9.440327277,11.69421857,9.552292526,9.939922952,9.332837699,8.716606856,10.24865105,8.803640357,9.159250744,6.53058893,9.820375245,7.578485913,6.692022611,9.526233172,7.655044078,8.146084939,7.738463866,7.65774003,10.49751257,8.792172096,6.10146519,7.7866617,7.423603381,7.561089334,7.068874992,6.705314441,6.563376288,6.23816204,6.18768858,6.992734447,7.672757689,3.950057757,6.819770354,5.804951865,6.261030524,4.609979479,8.223673532,5.162177804,6.442706344,6.361275331,5.850374391,2.987042488,8.354884072,5.670203012,3.974327394,7.255859474,5.074633876,5.825182683,5.926407492,0,7.972325042,2.387715451,4.898101912,4.185549435,6.020644428,0,5.733134665,6.203363666,7.798802263,4.995421202,11.14123863,7.848403859,8.913296346,6.929400452,9.161046201,7.7250049,4.516513194,2.522271735,4.72023468,5.93142541,4.651396174,1.385977639,3.694913614,4.867021688,5.716110198,6.67990229,6.421378166,7.195505089,9.91874102,10.23824947,7.053317731,7.679620843,7.245989964,7.119605182,7.114085872,9.675946451,7.608476616,9.894252395,8.395208502,4.350949786,7.246322572,8.016345883,6.818773885,7.167086915,3.01145449,5.157730929,4.003422338,4.368733433,3.49422358,4.322959253,12.10408763,10.02089662,6.282660344,4.140983105,5.623723498,5.845490051,6.398129721,8.073938026,8.631791844,5.941636892,3.053912418,2.131227284,6.547460626,1.138336112,4.45362293,4.666347581,3.479747934,7.178196739,4.098579571,5.040348907,6.425575116,8.417898917,8.798604643,10.59182151,9.598657374,8.432450033,9.438631775,9.609280333,10.18041892,4.169580316,5.385220485,8.68765912,6.233976232,5.372656148,9.614652798,5.182890893,1.628974182,5.421381532,6.116217102,5.752424805,4.094227623,8.060474377,6.440271207,4.745629959,8.577243758,8.068106476,8.410951597
10.78164658,6.922935185,7.992139607,8.807148808,12.42357554,10.60118579,9.879494419,10.23928824,8.924767975,9.92673778,8.184726604,8.611187137,5.108281896,10.34411833,7.168521699,5.910104224,7.358668781,8.015320264,7.991527515,7.873105701,7.680050027,9.948040106,8.08410148,5.657054006,7.536697927,8.128154182,7.016774866,7.592711168,5.907147853,6.173934925,6.341071324,6.324495609,5.760428552,6.772281579,3.036782878,6.31761521,6.022864902,6.460855577,4.826100992,7.058554616,5.540483001,6.623542078,6.928678255,5.202433394,2.837715218,8.619027781,5.10471406,3.893177736,7.567393334,5.406244129,5.783624278,5.747905624,2.402705807,7.77478706,3.911681996,4.892439601,4.161960218,5.956653779,0.131299731,4.96791559,6.63076511,7.537171799,4.861240785,11.40295342,6.915568703,8.792041916,7.520139339,8.284361438,8.624652915,4.844942978,1.609641509,3.843109523,6.194392442,4.818753437,3.344399601,5.929923523,5.415582915,6.068111852,7.16711703,6.499058168,7.312665174,9.889131263,10.87651695,7.502020246,7.364143412,7.418097162,6.964109787,6.303185285,8.08366547,7.601191366,10.03456514,8.321964162,4.895181422,5.786789754,8.685642359,6.675759487,6.90804429,2.620433922,4.680926292,2.831992733,4.384070535,3.540684469,3.658554261,12.10775651,9.875766243,6.520343668,2.439865118,5.668102101,5.663387319,6.484692412,7.990257162,7.579383828,5.44835257,4.205752203,2.828684382,6.02007766,1.370805956,3.356450914,3.098732831,2.524986384,7.120621508,2.975356881,5.150198145,7.246455594,7.809716689,8.050828161,10.76877154,8.541778104,7.957531593,9.832814081,8.778967448,10.78586928,4.160040818,5.344278152,7.529906819,6.591595648,5.727972173,9.33991234,5.538910584,0,5.466649958,6.199048023,5.879767021,4.834635378,7.986126464,6.216524709,4.94351349,8.146548311,7.159124574,7.855030405
11.07473689,2.476687564,8.566000745,10.15590605,11.36546399,8.752758625,9.797713397,10.42195961,8.187792486,11.12582026,9.091707767,8.968321196,4.517987415,11.05078056,7.674305278,6.441627888,5.663156727,8.707966455,8.588096205,8.252826249,8.467772632,10.71756505,7.44260351,7.353305646,7.598774598,7.351009878,8.272354515,7.364511151,7.436320109,6.829773466,6.283953248,5.753024154,5.786473518,6.641431869,3.437986712,8.462813068,5.889247191,4.729324357,6.000441758,7.288090893,5.671684002,5.753216749,6.34893525,5.823484434,4.00402491,8.251155726,5.766849545,5.050963077,7.143046418,4.988202951,7.030247783,5.950099761,2.042122492,8.845731525,2.372807264,5.063343305,5.514977522,6.380230735,0,5.950006416,6.764818525,8.003501047,5.000401194,11.82776346,7.489655321,9.380632057,7.387259133,9.72275631,7.333629461,5.433617153,0.870233712,3.462850686,6.431673099,4.931602695,2.871559812,2.409179099,4.050188223,5.484099453,6.941411536,6.491152418,6.846944558,9.51105683,10.2019646,6.834774411,6.885183866,6.535309596,6.757743347,6.64852728,8.894020424,8.194614055,10.39555556,8.807486948,4.81409919,6.907479576,7.652027513,5.847448278,6.506920832,2.454270666,5.297631643,4.616228291,4.937085399,4.576256067,3.786136299,12.8166457,10.07183774,6.562662195,3.577223362,5.402776741,5.560427609,6.530944687,8.207077788,9.826955181,6.286115991,3.432535887,2.78068175,6.600115103,5.123032934,3.213621018,4.214769832,4.018251375,7.165168297,4.597560969,5.432241221,7.811715056,8.943089123,9.029820028,10.86561729,8.09739484,8.694699148,9.209097522,9.58508272,10.58182197,3.093541585,6.047195909,8.50409597,6.486799632,5.918810775,9.607371005,4.568439554,0.868064044,5.648784664,6.521082154,5.935740245,2.275126274,7.372725789,6.589621188,4.336190538,8.424296482,7.483993081,7.987457306
10.97243419,3.67639154,7.805705185,9.298067151,12.18637737,9.504350259,9.228691247,9.130735286,8.926456121,10.84683803,8.482106098,9.17684384,5.206178242,9.983962649,7.257661269,6.802865284,7.73851791,7.607922067,7.604738534,7.829430996,7.982217846,10.39149064,8.272741744,6.082023399,7.899550276,7.634760237,7.328127362,7.271920509,6.631649993,6.61979447,5.612626738,6.510805302,5.692282118,7.125609777,4.104982373,6.942819433,6.103220656,7.40356598,4.646986325,6.749038088,5.612585458,6.082791989,5.929405186,5.67625048,4.004447459,7.882037724,4.248914283,3.587208951,7.755702128,5.234972587,6.722015112,5.353944279,2.172589921,8.356702852,2.350836665,4.786470905,4.464629063,5.910857358,0.006897328,4.986065011,6.73934858,7.725925162,5.371726122,11.81014181,7.201114319,8.88305257,7.490257234,8.834164464,9.043133943,4.782833133,5.806561221,2.803160894,6.486582452,4.676876678,3.045886755,3.981423433,6.323829396,6.118586064,7.189745505,6.536627998,6.824971465,9.139374842,9.516887799,7.217957698,7.715042215,7.843814297,7.171807292,6.996919716,8.28334306,7.898686027,10.52177709,8.251496613,4.22911874,6.902700702,8.358585273,9.573232495,7.234031816,2.795128979,3.010797738,4.505382849,4.196858801,4.425231012,8.069911571,12.32578609,9.466631198,5.833970365,3.930368339,5.329955956,6.653256396,6.620542425,8.500718414,7.396853057,6.108378089,3.898962885,2.824497004,6.282098737,0,2.86546951,4.012675933,3.289022905,7.218287142,3.808848369,4.952142499,7.309758271,7.467947844,7.903514348,10.07299006,9.104378598,7.818569396,9.723138715,8.607359907,11.05205853,2.786914138,5.765081181,8.061630409,6.410376724,5.063947245,9.362728492,4.999079989,0,5.672744963,6.524793993,5.936840491,3.962835868,7.931564876,6.269880331,3.887934626,7.875571211,7.335131272,7.965599608
11.18623188,5.904144459,7.796279768,9.49828079,12.21661856,9.754296277,9.654344238,9.095874326,8.468147478,11.19842662,8.988241586,8.760367338,6.42718879,10.06266681,6.754393161,6.215698008,8.262104244,7.864551416,8.018990175,7.650994269,8.023970533,11.01452965,8.296640945,5.883102682,7.531576406,6.332133247,7.36987648,7.188638295,6.772307975,6.153195304,6.228980263,6.322964659,6.673655351,7.651159351,3.67385036,8.566236743,5.942000674,6.269274448,4.737059366,6.702200396,5.526240998,7.407811594,7.341825676,4.9926914,3.82125101,8.494803595,5.259596398,5.132687878,7.073423952,4.236209409,5.899182883,5.708303133,0,8.027894941,2.624093874,4.928033892,4.419950068,6.059781395,0.920040187,6.341631788,6.463390315,7.811965459,5.119596883,10.8513196,7.55433559,8.735349547,7.18814373,9.384134013,8.652913074,4.824971465,3.221199644,3.861052157,6.176584078,4.505306622,0.849090536,2.240152494,3.779532892,5.735909335,8.193180354,6.619024111,6.924836251,9.523601159,9.649252584,7.681800619,7.709807564,7.725373075,7.172747516,7.137360067,8.095671293,7.507160349,9.916833393,8.20291721,4.573986427,6.766462652,8.338130212,6.461212575,6.438640507,2.242727488,4.893371919,3.720891316,4.998660377,3.969629421,3.178373644,12.35857703,10.05927685,6.415929328,1.508915385,4.866685475,5.562706455,6.094827217,7.807026414,8.430452552,5.812408375,4.320896199,2.199436784,6.154929471,2.63149314,4.807447664,5.343635224,3.396359545,6.420726603,4.634808147,5.033986754,7.143730133,8.122631309,8.809305106,10.65765787,9.18113486,8.009599111,9.713340114,9.002356543,11.42529984,5.463014231,5.814460701,7.768892263,6.317173803,5.072045758,9.580853992,5.409703203,1.842990896,5.672433828,6.501394558,6.003150199,2.505530211,7.927345385,6.484194536,4.855431641,8.332712408,7.334720217,8.824315986
10.85641775,5.184371551,8.126084936,9.385310232,12.0326209,10.16145944,9.605807282,10.06478318,9.19890172,9.735767547,8.96019312,8.640508864,5.416839742,9.862497885,7.724684374,6.348696291,7.00737493,7.697134383,7.906337456,9.140742874,8.085329046,10.53036732,8.037052702,6.14021218,7.73661164,7.957641863,7.422148886,7.436828119,6.480940419,6.179616541,6.861198594,6.161992455,6.302251412,7.165148193,2.997124369,4.787166009,6.166757617,6.78897276,4.910627142,7.430870664,6.129390185,6.422673682,6.805730976,5.115445311,3.40021274,8.463879895,5.418119094,4.556668516,7.553022524,4.828885412,7.192815543,5.323391688,4.270947487,8.306494661,3.356071955,5.164923012,4.67104422,6.01312723,0,4.843697487,6.664141468,8.144153466,4.936670915,11.79273743,6.319650446,8.663095514,6.990467074,9.330067589,8.718936945,6.050519111,1.010607994,4.302063102,6.697607037,4.776188231,2.694247273,3.31924941,7.538468324,6.176895189,6.86950131,6.575654204,7.532348132,9.975676038,10.00833057,7.278932599,7.603418641,7.630543805,7.205588008,6.706350964,8.055960234,8.112627162,10.17468854,8.751949028,4.708016134,6.56749221,8.2773339,7.155890873,7.20453202,2.78575559,4.703992139,3.702169914,4.531942833,4.890398051,8.824433739,12.18517278,9.542132273,6.336608315,3.382447305,4.540287705,5.411629619,6.037347077,8.556302952,7.545898888,6.031884775,3.904907933,1.295270459,6.674460652,2.238548428,4.327550848,2.750681532,3.310280492,7.235344128,3.747945893,5.323946455,7.471398841,8.241902137,8.373569915,10.32290834,9.520502789,8.24384518,9.612658434,8.866330018,11.46334045,4.037417366,5.008576526,7.636421614,6.759741743,5.675127156,10.07849776,4.817965985,2.030297229,5.067587093,6.373818708,5.845196464,3.841439807,7.517976396,6.095318952,3.980674276,7.827056837,7.950147598,8.558768908
10.88639772,5.442598534,7.672920299,9.010365855,12.42116806,9.405090393,9.372936867,9.044749285,8.595111992,11.0770026,9.134903717,9.611747809,3.142501663,10.16171136,7.479877249,6.641044524,7.501216195,7.435628594,7.844027797,7.060360885,8.955091899,10.46327914,7.937462101,5.944340763,7.773376614,6.818594959,7.19357464,7.495655194,6.24266919,6.236880984,6.075763649,6.220204178,5.870381982,7.748105614,4.565207206,7.24470633,5.763520463,6.566462046,5.311949892,6.989366114,6.145895473,5.753711494,7.109726202,6.018175693,5.116239979,8.266121249,4.105200341,4.761833096,7.417152089,5.140030125,5.454235127,5.48864354,0.163950792,8.57314727,1.670853929,4.601987641,4.432785739,5.463298756,0,5.248170473,6.202141459,8.023044611,5.676222267,12.09287274,6.803304543,8.8100478,7.398538494,8.500658669,9.243888012,4.396885587,1.801435991,3.932240741,6.832092515,5.004541841,3.867540687,3.477120345,5.166880108,6.085356667,7.518912758,6.741493952,7.718978031,9.369839411,10.39834823,7.694462363,7.398880474,6.45029904,7.499239987,6.397221113,7.74412745,7.877210501,10.39431263,8.29388543,5.357442919,7.118058579,8.600444459,9.542621774,6.721126538,3.415489623,3.839949513,4.145824162,5.438795179,4.342277387,9.182029288,12.19841435,9.499124359,6.720524731,2.794785981,5.281557312,5.981101435,6.24433529,7.991164671,7.978841997,6.2078343,3.639151111,3.431647027,6.13498686,2.146410843,3.001054585,3.853636425,3.387172265,7.024851548,4.385237745,4.824935835,7.984600742,7.737213536,8.415171337,10.76421643,8.829947841,7.815537004,9.386429447,9.557944201,11.28379448,4.491878744,6.045482288,8.368934187,6.022944776,5.699876402,9.252298799,4.691014835,0.866733143,2.38802142,6.612802165,5.936677981,3.417664868,8.174720995,6.398916378,4.300306796,7.232401739,7.42302344,9.406034891
